[2024-12-14 00:07:28] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-14 00:07:28] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, wrapup
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/FontAwesome.otf
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/js/regular.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/js/solid.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/json/brands.json
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/json/regular.json
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/json/solid.json
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/migration/mapping.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/hover/hover.css
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/hover/hover.min.css
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/nouislider/nouislider.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/nouislider/nouislider.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/nprogress/nprogress.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/nprogress/nprogress.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/pickr/pickr.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/pickr/themes/monolith.min.css
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/share-link/share-link.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/swiper/swiper.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.css
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/tipsy/tipsy.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/tipsy/tipsy.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/waypoints/waypoints-for-editor.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/040b7af5d80abfa2be44.bundle.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/081ef1d595d61b745bca.bundle.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/081ef1d595d61b745bca.bundle.min.js.LICENSE.txt
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/08fb6203eac56d9441a9.bundle.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/1bef795bdeaafc779b19.bundle.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/46e544e5863270fc32f2.bundle.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/4fdaa70e951ad90db2f2.bundle.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/79d91b3af4aa6bc1c967.bundle.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/906cf49fecec599e1a67.bundle.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/a493d490206d9432cc8b.bundle.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/a730ee9caa710006b307.bundle.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/ab59172d5784d868ebd9.bundle.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/accordion.8799675460c73eb48972.bundle.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/accordion.c16b88b2e8a0c50189bc.bundle.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin-feedback.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin-feedback.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin-modules.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin-modules.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin-notifications.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin-notifications.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin-top-bar.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin-top-bar.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/admin.min.js.LICENSE.txt
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/ai-admin.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/ai-admin.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/ai-admin.min.js.LICENSE.txt
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/ai-layout.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/ai-layout.min.js
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/ai-layout.min.js.LICENSE.txt
[2024-12-14 00:07:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/ai.js
[2024-12-14 00:07:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/ai.min.js
[2024-12-14 00:07:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/ai.min.js.LICENSE.txt
[2024-12-14 00:07:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/alert.c3c6a3fdf4745bd26b7f.bundle.js
[2024-12-14 00:07:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/alert.cbc2a0fee74ee3ed0419.bundle.min.js
[2024-12-14 00:07:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/announcements-app.js
[2024-12-14 00:07:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/announcements-app.min.js
[2024-12-14 00:07:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/announcements-app.min.js.LICENSE.txt
[2024-12-14 00:07:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/app-loader.js
[2024-12-14 00:07:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/app-loader.min.js
[2024-12-14 00:07:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor/assets/js/app-packages.js
